Team ID IFES,Team ID D3,Teamname,Spieler ID IFES,Spieler ID D3,Vorname,Nachname,Künstlername,Anzeigename,Geburtstag,Rolle,Rolle,Rückennummer,Shirtname,Position,Position,Gelöscht von finaler Liste
1884821,10370,Morocco (women),467231,84406,Samya,HASSANI,HASSANI Samya,Samya HASSANI,2000-01-03,PLA,Player,,HASSANI,FW,Forward,TRUE
1884821,10370,Morocco (women),467238,84790,Kawtar,AIT OMAR,AIT OMAR Kawtar,Kawtar AIT OMAR,2004-02-19,PLA,Player,,AIT OMAR,MF,Midfielder,TRUE
1884821,10370,Morocco (women),467241,84403,Siham,BOUKHAMI,BOUKHAMI Siham,Siham BOUKHAMI,1992-02-01,PLA,Player,,BOUKHAMI,MF,Midfielder,TRUE
1884821,10370,Morocco (women),467242,84738,Zineb,EL ARARI,EL ARARI Zineb,Zineb EL ARARI,2003-03-30,PLA,Player,,EL ARARI,GK,Goalkeeper,TRUE
1884821,10370,Morocco (women),467245,84757,Ibtissam,BOUHARAT,BOUHARAT Ibtissam,Ibtissam BOUHARAT,1990-01-02,PLA,Player,,BOUHARAT,MF,Midfielder,TRUE
1884821,10370,Morocco (women),467246,88501,Douha,AHMAMOU,AHMAMOU Douha,Douha AHMAMOU,2000-11-20,PLA,Player,,AHMAMOU,FW,Forward,TRUE
1884821,10370,Morocco (women),467247,84399,Imane,SAOUD,SAOUD Imane,Imane SAOUD,2002-06-06,PLA,Player,,SAOUD,FW,Forward,TRUE
1884821,10370,Morocco (women),467248,84791,Nourimane,ADDI,ADDI Nourimane,Nourimane ADDI,1997-06-10,PLA,Player,,ADDI,MF,Midfielder,TRUE
1884821,10370,Morocco (women),467253,84722,Fatima Ezzahra,BAMBARA,BAMBARA Fatima,Fatima BAMBARA,2002-05-11,PLA,Player,,BAMBARA,GK,Goalkeeper,TRUE
1884821,10370,Morocco (women),467254,84792,Maissen,BOURHRINE,BOURHRINE Maissen,Maissen BOURHRINE,2004-10-16,PLA,Player,,BOURHRINE,FW,Forward,TRUE
1884821,10370,Morocco (women),467256,84408,Ghizlane,CHHIRI,CHHIRI Ghizlane,Ghizlane CHHIRI,1994-09-11,PLA,Player,,CHHIRI,DF,Defense,TRUE
1884821,10370,Morocco (women),467257,84707,Fatima Zahra,DAHMOS,DAHMOS Fatima,Fatima DAHMOS,1992-08-05,PLA,Player,,DAHMOS,DF,Defense,TRUE
1884821,10370,Morocco (women),467260,88507,Chaymaa,MOURTAJI,MOURTAJI Chaymaa,Chaymaa MOURTAJI,1995-12-08,PLA,Player,,MOURTAJI,FW,Forward,TRUE
1884883,5854,Netherlands (women),413002,69866,Daphne,VAN DOMSELAAR,VAN DOMSELAAR Daphne,Daphne VAN DOMSELAAR,2000-03-06,PLA,Player,1,VAN DOMSELAAR,GK,Goalkeeper,FALSE
1884883,5854,Netherlands (women),430374,68176,Lynn Anke Hannie,WILMS,WILMS Lynn,Lynn WILMS,2000-10-03,PLA,Player,2,WILMS,DF,Defense,FALSE
1884883,5854,Netherlands (women),386920,53698,Stefanie,VAN DER GRAGT,VAN DER GRAGT Stefanie,Stefanie VAN DER GRAGT,1992-08-16,PLA,Player,3,VAN DER GRAGT,DF,Defense,FALSE
1884883,5854,Netherlands (women),412991,68175,Aniek,NOUWEN,NOUWEN Aniek,Aniek NOUWEN,1999-03-09,PLA,Player,4,NOUWEN,DF,Defense,FALSE
1884883,5854,Netherlands (women),386917,49459,Merel Didi,VAN DONGEN,VAN DONGEN Merel,Merel VAN DONGEN,1993-02-11,PLA,Player,5,VAN DONGEN,DF,Defense,FALSE
1884883,5854,Netherlands (women),386926,53685,Jill Jamie,ROORD,ROORD Jill,Jill ROORD,1997-04-22,PLA,Player,6,ROORD,MF,Midfielder,FALSE
1884883,5854,Netherlands (women),387076,53697,Lineth Enid Fabienne,BEERENSTEYN,BEERENSTEYN Lineth,Lineth BEERENSTEYN,1996-10-11,PLA,Player,7,BEERENSTEYN,FW,Forward,FALSE
1884883,5854,Netherlands (women),264651,49478,Sherida,SPITSE,SPITSE Sherida,Sherida SPITSE,1990-05-29,PLA,Player,8,SPITSE,MF,Midfielder,FALSE
1884883,5854,Netherlands (women),420208,68181,Katja,SNOEIJS,SNOEIJS Katja,Katja SNOEIJS,1996-08-31,PLA,Player,9,SNOEIJS,FW,Forward,FALSE
1884883,5854,Netherlands (women),386918,49460,Daniëlle,VAN DE DONK,VAN DE DONK Danielle,Danielle VAN DE DONK,1991-08-05,PLA,Player,10,VAN DE DONK,MF,Midfielder,FALSE
1884883,5854,Netherlands (women),386923,49470,Lieke Elisabeth Petronella,MARTENS,MARTENS Lieke,Lieke MARTENS,1992-12-16,PLA,Player,11,MARTENS-VAN LEER,FW,Forward,FALSE
1884883,5854,Netherlands (women),430372,69869,Jill Johanna Wilhelmina,BAIJINGS,BAIJINGS Jill,Jill BAIJINGS,2001-02-23,PLA,Player,12,BAIJINGS,MF,Midfielder,FALSE
1884883,5854,Netherlands (women),387087,53694,Renate,JANSEN,JANSEN Renate,Renate JANSEN,1990-12-07,PLA,Player,13,R. JANSEN,FW,Forward,FALSE
1884883,5854,Netherlands (women),420205,68177,Jackie Noëlle,GROENEN,GROENEN Jackie,Jackie GROENEN,1994-12-17,PLA,Player,14,GROENEN,MF,Midfielder,FALSE
1884883,5854,Netherlands (women),412984,69871,Caitlin Johanna Philomena,DIJKSTRA,DIJKSTRA Caitlin,Caitlin DIJKSTRA,1999-01-30,PLA,Player,15,DIJKSTRA,DF,Defense,FALSE
1884883,5854,Netherlands (women),411033,68174,Lize,KOP,KOP Lize,Lize KOP,1998-03-17,PLA,Player,16,KOP,GK,Goalkeeper,FALSE
1884883,5854,Netherlands (women),412994,68178,Victoria,PELOVA,PELOVA Victoria,Victoria PELOVA,1999-06-03,PLA,Player,17,PELOVA,MF,Midfielder,FALSE
1884883,5854,Netherlands (women),412979,70003,Kerstin Yasmijn,CASPARIJ,CASPARIJ Kerstin,Kerstin CASPARIJ,2000-08-19,PLA,Player,18,CASPARIJ,DF,Defense,FALSE
1884883,5854,Netherlands (women),467106,85331,Wieke Hendrikje Maria,KAPTEIN,KAPTEIN Wieke,Wieke KAPTEIN,2005-08-29,PLA,Player,19,KAPTEIN,MF,Midfielder,FALSE
1884883,5854,Netherlands (women),387074,53693,Dominique Johanna Anna P,JANSSEN,JANSSEN Dominique,Dominique JANSSEN,1995-01-17,PLA,Player,20,JANSSEN,DF,Defense,FALSE
1884883,5854,Netherlands (women),396909,78510,Damaris Berta,EGURROLA,EGURROLA Damaris,Damaris EGURROLA,1999-08-26,PLA,Player,21,DAMARIS,MF,Midfielder,FALSE
1884883,5854,Netherlands (women),467103,78511,Esmee Virginia,BRUGTS,BRUGTS Esmee,Esmee BRUGTS,2003-07-28,PLA,Player,22,BRUGTS,FW,Forward,FALSE
1884883,5854,Netherlands (women),413010,80302,Jacintha Anouchka,WEIMAR,WEIMAR Jacintha,Jacintha WEIMAR,1998-06-11,PLA,Player,23,WEIMAR,GK,Goalkeeper,FALSE
1884883,5854,Netherlands (women),386930,53690,Barbara,LORSHEYD,LORSHEYD Barbara,Barbara LORSHEYD,1991-03-26,PLA,Player,,LORSHEYD,GK,Goalkeeper,TRUE
1884883,5854,Netherlands (women),386932,53684,Shanice Janice,VAN DE SANDEN,VAN DE SANDEN Shanice,Shanice VAN DE SANDEN,1992-10-02,PLA,Player,,VAN DE SANDEN,FW,Forward,TRUE
1884883,5854,Netherlands (women),412986,69873,Lisa,DOORN,DOORN Lisa,Lisa DOORN,2000-12-08,PLA,Player,,DOORN,DF,Defense,TRUE
1884883,5854,Netherlands (women),412989,69875,Feikje Anna,KALMA,KALMA Fenna,Fenna KALMA,1999-11-21,PLA,Player,,KALMA,FW,Forward,TRUE
1884883,5854,Netherlands (women),412992,69876,Marisa Christiane Almadelia,OLISLAGERS,OLISLAGERS Marisa,Marisa OLISLAGERS,2000-09-09,PLA,Player,,OLISLAGERS,DF,Defense,TRUE
1884883,5854,Netherlands (women),420210,49462,Kika,VAN ES,VAN ES Kika,Kika VAN ES,1991-10-11,PLA,Player,,VAN ES,DF,Defense,TRUE
1884883,5854,Netherlands (women),430373,68179,Sippie Catharine,FOLKERTSMA,FOLKERTSMA Sisca,Sisca FOLKERTSMA,1997-05-21,PLA,Player,,FOLKERTSMA,MF,Midfielder,TRUE
1884883,5854,Netherlands (women),443126,78761,Marit,AUÉE,AUEE Marit,Marit AUEE,2002-01-11,PLA,Player,,AUÉE,DF,Defense,TRUE
1884883,5854,Netherlands (women),443139,78769,Daniëlle Antoinette Margaretha,DE JONG,DE JONG Danielle,Danielle DE JONG,2002-10-11,PLA,Player,,DE JONG,GK,Goalkeeper,TRUE
1884883,5854,Netherlands (women),443141,78752,Kim Cornelia Gertruda,EVERAERTS,EVERAERTS Kim,Kim EVERAERTS,2002-01-06,PLA,Player,,EVERAERTS,DF,Defense,TRUE
1884883,5854,Netherlands (women),443149,77167,Femke,LIEFTING,LIEFTING Femke,Femke LIEFTING,2005-01-02,PLA,Player,,LIEFTING,GK,Goalkeeper,TRUE
1884883,5854,Netherlands (women),443153,78764,Danique Maria,NOORDMAN,NOORDMAN Danique,Danique NOORDMAN,2004-02-21,PLA,Player,,NOORDMAN,MF,Midfielder,TRUE
1884883,5854,Netherlands (women),443155,78749,Liz,RIJSBERGEN,RIJSBERGEN Liz,Liz RIJSBERGEN,2002-02-14,PLA,Player,,RIJSBERGEN,FW,Forward,TRUE
1884883,5854,Netherlands (women),467099,81753,Gwyneth,HENDRIKS,HENDRIKS Gwyneth,Gwyneth HENDRIKS,2001-03-04,PLA,Player,,HENDRIKS,DF,Defense,TRUE
1884883,5854,Netherlands (women),467100,85329,Tiny,HOEKSTRA,HOEKSTRA Tiny,Tiny HOEKSTRA,1996-09-15,PLA,Player,,HOEKSTRA,FW,Forward,TRUE
1884883,5854,Netherlands (women),467101,88352,Alieke,TUIN,TUIN Alieke,Alieke TUIN,2001-01-24,PLA,Player,,TUIN,DF,Defense,TRUE
1884883,5854,Netherlands (women),467105,88355,Suzanne Hendrina Maria,GIESEN,GIESEN Suzanne,Suzanne GIESEN,1993-06-22,PLA,Player,,GIESEN,MF,Midfielder,TRUE
1884883,5854,Netherlands (women),467108,78512,Romée Elke Henk,LEUCHTER,LEUCHTER Romee,Romee LEUCHTER,2001-01-12,PLA,Player,,LEUCHTER,FW,Forward,TRUE
1883725,5427,New Zealand (women),301483,45056,Erin Nicole,NAYLER,NAYLER Erin,Erin NAYLER,1992-04-17,PLA,Player,1,NAYLER,GK,Goalkeeper,FALSE
1883725,5427,New Zealand (women),252519,44833,Ria Dawn,PERCIVAL,PERCIVAL Ria,Ria PERCIVAL,1989-12-07,PLA,Player,2,PERCIVAL,MF,Midfielder,FALSE
1883725,5427,New Zealand (women),396994,69990,Claudia Mary,BUNGE,BUNGE Claudia,Claudia BUNGE,1999-09-21,PLA,Player,3,BUNGE,DF,Defense,FALSE
1883725,5427,New Zealand (women),358189,53892,Catherine Joan,BOTT,BOTT C.J.,C.J. BOTT,1995-04-22,PLA,Player,4,BOTT,DF,Defense,FALSE
1883725,5427,New Zealand (women),397012,84050,Michaela Leigh,FOSTER,FOSTER Michaela,Michaela FOSTER,1999-01-09,PLA,Player,5,FOSTER,DF,Defense,FALSE
1883725,5427,New Zealand (women),397010,69992,Malia Rose,STEINMETZ,STEINMETZ Malia,Malia STEINMETZ,1999-01-18,PLA,Player,6,STEINMETZ,MF,Midfielder,FALSE
1883725,5427,New Zealand (women),252502,44834,Alexandra Lowe,RILEY,RILEY Ali,Ali RILEY,1987-10-30,PLA,Player,7,A. RILEY,DF,Defense,FALSE
1883725,5427,New Zealand (women),358194,53894,Daisy Grace Wilson,CLEVERLEY,CLEVERLEY Daisy,Daisy CLEVERLEY,1997-04-30,PLA,Player,8,CLEVERLEY,MF,Midfielder,FALSE
1883725,5427,New Zealand (women),412900,69997,Gabrielle Rose,RENNIE,RENNIE Gabi,Gabi RENNIE,2001-07-07,PLA,Player,9,RENNIE,FW,Forward,FALSE
1883725,5427,New Zealand (women),252503,45057,Annalie Antonia,LONGO,LONGO Annalie,Annalie LONGO,1991-07-01,PLA,Player,10,LONGO,MF,Midfielder,FALSE
1883725,5427,New Zealand (women),323189,44848,Olivia Juliet Bridget,CHANCE,CHANCE Olivia,Olivia CHANCE,1993-10-05,PLA,Player,11,CHANCE,MF,Midfielder,FALSE
1883725,5427,New Zealand (women),298792,44836,Betsy Doon,HASSETT,HASSETT Betsy,Betsy HASSETT,1990-08-04,PLA,Player,12,HASSETT,MF,Midfielder,FALSE
1883725,5427,New Zealand (women),355896,53887,Rebekah Ashley,STOTT,STOTT Rebekah,Rebekah STOTT,1993-06-17,PLA,Player,13,STOTT,DF,Defense,FALSE
1883725,5427,New Zealand (women),301461,44846,Kate Elizabeth,BOWEN,BOWEN Katie,Katie BOWEN,1994-04-15,PLA,Player,14,BOWEN,DF,Defense,FALSE
1883725,5427,New Zealand (women),377262,69988,Paige Therese',SATCHELL,SATCHELL Paige,Paige SATCHELL,1998-04-13,PLA,Player,15,SATCHELL,FW,Forward,FALSE
1883725,5427,New Zealand (women),395309,84041,Jacqueline Anne,HAND,HAND Jacqui,Jacqui HAND,1999-02-19,PLA,Player,16,HAND,FW,Forward,FALSE
1883725,5427,New Zealand (women),321169,44845,Hannah Lilian,WILKINSON,WILKINSON Hannah,Hannah WILKINSON,1992-05-28,PLA,Player,17,WILKINSON,FW,Forward,FALSE
1883725,5427,New Zealand (women),397001,84042,Grace Joana Ella,JALE,JALE Grace,Grace JALE,1999-04-10,PLA,Player,18,JALE,MF,Midfielder,FALSE
1883725,5427,New Zealand (women),377244,69987,Elizabeth Grace,ANTON,ANTON Elizabeth,Elizabeth ANTON,1998-12-12,PLA,Player,19,ANTON,DF,Defense,FALSE
1883725,5427,New Zealand (women),430531,70134,Indiah-Paige Janita,RILEY,RILEY Indiah-Paige,Indiah-Paige RILEY,2001-12-20,PLA,Player,20,I. RILEY,FW,Forward,FALSE
1883725,5427,New Zealand (women),301468,69870,Victoria Lucy,ESSON,ESSON Victoria,Victoria ESSON,1991-03-06,PLA,Player,21,ESSON,GK,Goalkeeper,FALSE
1883725,5427,New Zealand (women),443579,78892,Emily Louise Foy,CLEGG,CLEGG Milly,Milly CLEGG,2005-11-01,PLA,Player,22,CLEGG,FW,Forward,FALSE
1883725,5427,New Zealand (women),396991,69989,Anna Jessica,LEAT,LEAT Anna,Anna LEAT,2001-06-26,PLA,Player,23,LEAT,GK,Goalkeeper,FALSE
1883725,5427,New Zealand (women),323199,84039,Ashleigh Susan,WARD,WARD Ashleigh,Ashleigh WARD,1994-08-18,PLA,Player,,WARD,DF,Defense,TRUE
1883725,5427,New Zealand (women),325899,69985,Lily Hannah,ALFELD,ALFELD Lily,Lily ALFELD,1995-08-04,PLA,Player,,ALFELD,GK,Goalkeeper,TRUE
1883725,5427,New Zealand (women),357220,84040,Tayla Anne,O'BRIEN,OBRIEN Tayla,Tayla OBRIEN,1994-07-06,PLA,Player,,O'BRIEN,MF,Midfielder,TRUE
1883725,5427,New Zealand (women),358260,53891,Meikayla Jean-Maree,MOORE,MOORE Meikayla,Meikayla MOORE,1996-06-04,PLA,Player,,MOORE,DF,Defense,TRUE
1883725,5427,New Zealand (women),358264,69986,Emma Caitlin,ROLSTON,ROLSTON Emma,Emma ROLSTON,1996-11-10,PLA,Player,,ROLSTON,FW,Forward,TRUE
1883725,5427,New Zealand (women),397002,88335,Hannah Elizabeth,BLAKE,BLAKE Hannah,Hannah BLAKE,2000-05-05,PLA,Player,,BLAKE,MF,Midfielder,TRUE
1883725,5427,New Zealand (women),397009,69991,Margaret Ellen,JENKINS,JENKINS Maggie,Maggie JENKINS,2001-06-14,PLA,Player,,JENKINS,MF,Midfielder,TRUE
1883725,5427,New Zealand (women),397015,88336,Rebecca Emily,LAKE,LAKE Rebecca,Rebecca LAKE,1999-05-13,PLA,Player,,LAKE,DF,Defense,TRUE
1883725,5427,New Zealand (women),412899,84052,Deven Rose,JACKSON,JACKSON Deven,Deven JACKSON,1998-04-22,PLA,Player,,JACKSON,FW,Forward,TRUE
1883725,5427,New Zealand (women),415260,69998,Mackenzie Dale,BARRY,BARRY Mackenzie,Mackenzie BARRY,2001-04-11,PLA,Player,,BARRY,DF,Defense,TRUE
1883725,5427,New Zealand (women),415269,78850,Aniela Rose,JENSEN,JENSEN Aniela,Aniela JENSEN,2002-01-22,PLA,Player,,JENSEN,MF,Midfielder,TRUE
1883725,5427,New Zealand (women),415283,78878,Grace Cecilia,WISNEWSKI,WISNEWSKI Grace,Grace WISNEWSKI,2002-06-28,PLA,Player,,WISNEWSKI,MF,Midfielder,TRUE
1883725,5427,New Zealand (women),430418,70000,Ava Teresa,COLLINS,COLLINS Ava,Ava COLLINS,2002-04-18,PLA,Player,,COLLINS,FW,Forward,TRUE
1883725,5427,New Zealand (women),443571,78885,Kate Marie,TAYLOR,TAYLOR Kate,Kate TAYLOR,2003-10-21,PLA,Player,,TAYLOR,DF,Defense,TRUE
1883725,5427,New Zealand (women),443573,78852,Brianna Jayne,EDWARDS,EDWARDS Brianna,Brianna EDWARDS,2003-01-27,PLA,Player,,EDWARDS,GK,Goalkeeper,TRUE
1883725,5427,New Zealand (women),443585,78893,Murphy Lyn,HUNT-SHEAFF,SHEAFF Murphy,Murphy SHEAFF,2003-09-12,PLA,Player,,SHEAFF,GK,Goalkeeper,TRUE
1883725,5427,New Zealand (women),443594,78849,Alyssa Maree,WHINHAM,WHINHAM Alyssa,Alyssa WHINHAM,2003-10-26,PLA,Player,,WHINHAM,MF,Midfielder,TRUE
1883725,5427,New Zealand (women),461572,84058,Ally Cailin,GREEN,GREEN Ally,Ally GREEN,1998-08-17,PLA,Player,,GREEN,DF,Defense,TRUE
1883725,5427,New Zealand (women),461573,84066,Grace Lily,NEVILLE,NEVILLE Grace,Grace NEVILLE,2000-04-09,PLA,Player,,NEVILLE,DF,Defense,TRUE
1882893,5424,Nigeria (women),255691,45023,Tochukwu,OLUEHI,OLUEHI Tochukwu,Tochukwu OLUEHI,1987-05-02,PLA,Player,1,OLUEHI T.,GK,Goalkeeper,FALSE
1882893,5424,Nigeria (women),467687,84458,Ashleigh Megan,PLUMPTRE,PLUMPTRE Ashleigh,Ashleigh PLUMPTRE,1998-05-08,PLA,Player,2,PLUMPTRE,DF,Defense,FALSE
1882893,5424,Nigeria (women),324238,45028,Osinachi Marvis,OHALE,OHALE Osinachi,Osinachi OHALE,1991-12-21,PLA,Player,3,OHALE,DF,Defense,FALSE
1882893,5424,Nigeria (women),398353,84470,Glory Akumbu,OGBONNA,OGBONNA Glory,Glory OGBONNA,1998-12-25,PLA,Player,4,OGBONNA,DF,Defense,FALSE
1882893,5424,Nigeria (women),190157,45026,Onome,EBI,EBI Onome,Onome EBI,1983-05-08,PLA,Player,5,EBI,DF,Defense,FALSE
1882893,5424,Nigeria (women),467684,84462,Ifeoma Chukwufumnaya,ONUMONU,ONUMONU Ifeoma,Ifeoma ONUMONU,1994-02-25,PLA,Player,6,ONUMONU,FW,Forward,FALSE
1882893,5424,Nigeria (women),358532,84463,Antionette Oyedupe,PAYNE,PAYNE Antionette,Antionette PAYNE,1995-04-22,PLA,Player,7,PAYNE,MF,Midfielder,FALSE
1882893,5424,Nigeria (women),357650,53979,Asisat Lamina,OSHOALA,OSHOALA Asisat,Asisat OSHOALA,1994-10-09,PLA,Player,8,OSHOALA,FW,Forward,FALSE
1882893,5424,Nigeria (women),300600,45045,Ugochi Desire,OPARANOZIE,OPARANOZIE Desire,Desire OPARANOZIE,1993-12-17,PLA,Player,9,DESIRE,FW,Forward,FALSE
1882893,5424,Nigeria (women),397528,84459,Christy Onyenaturuchi,UCHEIBE,UCHEIBE Christy,Christy UCHEIBE,2000-12-25,PLA,Player,10,C. UCHEIBE,MF,Midfielder,FALSE
1882893,5424,Nigeria (women),413118,84466,Gift Nyakno,MONDAY,MONDAY Gift,Gift MONDAY,2001-12-09,PLA,Player,11,MONDAY,FW,Forward,FALSE
1882893,5424,Nigeria (women),358908,84461,Uchenna Grace,KANU,KANU Uchenna,Uchenna KANU,1997-06-20,PLA,Player,12,KANU,FW,Forward,FALSE
1882893,5424,Nigeria (women),443245,80087,Deborah Ajibola,ABIODUN,ABIODUN Deborah,Deborah ABIODUN,2003-11-02,PLA,Player,13,ABIODUN,MF,Midfielder,FALSE
1882893,5424,Nigeria (women),443252,80090,Oluwatosin Blessing,DEMEHIN,DEMEHIN Blessing,Blessing DEMEHIN,2002-03-13,PLA,Player,14,DEMEHIN,DF,Defense,FALSE
1882893,5424,Nigeria (women),377785,84460,Rasheedat Busayo,AJIBADE,AJIBADE Rasheedat,Rasheedat AJIBADE,1999-12-08,PLA,Player,15,AJIBADE,MF,Midfielder,FALSE
1882893,5424,Nigeria (women),397517,84411,Chiamaka Cynthia,NNADOZIE,NNADOZIE Chiamaka,Chiamaka NNADOZIE,2000-12-08,PLA,Player,16,C. NNADOZIE,GK,Goalkeeper,FALSE
1882893,5424,Nigeria (women),301727,45033,Francisca,ORDEGA,ORDEGA Francisca,Francisca ORDEGA,1993-10-19,PLA,Player,17,ORDEGA,FW,Forward,FALSE
1882893,5424,Nigeria (women),326090,53967,Halimatu Ibrahim,AYINDE,AYINDE Halimatu,Halimatu AYINDE,1995-05-16,PLA,Player,18,AYINDE,MF,Midfielder,FALSE
1882893,5424,Nigeria (women),467680,84743,Jennifer Onyinyechi,ECHEGINI,ECHEGINI Jennifer,Jennifer ECHEGINI,2001-03-22,PLA,Player,19,ECHEGINI,MF,Midfielder,FALSE
1882893,5424,Nigeria (women),443259,80095,Rofiat Adenike,IMURAN,IMURAN Rofiat,Rofiat IMURAN,2004-06-17,PLA,Player,20,IMURAN,DF,Defense,FALSE
1882893,5424,Nigeria (women),467683,84744,Ijeoma Esther,OKORONKWO,OKORONKWO Esther,Esther OKORONKWO,1997-03-27,PLA,Player,21,E. OKORONKWO,FW,Forward,FALSE
1882893,5424,Nigeria (women),467678,84467,Michelle Chinwen,ALOZIE,ALOZIE Michelle,Michelle ALOZIE,1997-04-28,PLA,Player,22,ALOZIE,DF,Defense,FALSE
1882893,5424,Nigeria (women),467679,84740,Zainab Yewande Omoyiola,BALOGUN,BALOGUN Zainab,Zainab BALOGUN,1989-09-28,PLA,Player,23,BALOGUN,GK,Goalkeeper,FALSE
1882893,5424,Nigeria (women),302083,53972,Ngozi Sonia,OKOBI-OKEOGHENE,OKOBI Ngozi,Ngozi OKOBI,1993-12-14,PLA,Player,,SONIA,MF,Midfielder,TRUE
1882893,5424,Nigeria (women),358915,53977,Chinwendu Veronica,IHEZUO,IHEZUO Chinwendu,Chinwendu IHEZUO,1997-04-30,PLA,Player,,IHEZOU,FW,Forward,TRUE
1882893,5424,Nigeria (women),377790,88856,Onyinyechukwu Patience,OKEKE,OKEKE Onyinyechukwu,Onyinyechukwu OKEKE,1998-08-17,PLA,Player,,OKEKE,GK,Goalkeeper,TRUE
1882893,5424,Nigeria (women),397519,84471,Akudo Esther,OGBONNA,OGBONNA Akudo,Akudo OGBONNA,2000-04-09,PLA,Player,,AKUDO,DF,Defense,TRUE
1882893,5424,Nigeria (women),443249,80089,Jumoke Victoria,ALANI,ALANI Jumoke,Jumoke ALANI,2005-07-17,PLA,Player,,ALANI,DF,Defense,TRUE
1882893,5424,Nigeria (women),443256,80092,Inyene Sunday,ETIM,ETIM Inyene,Inyene ETIM,2003-07-19,PLA,Player,,ETIM,GK,Goalkeeper,TRUE
1882893,5424,Nigeria (women),443271,80107,Monle Omini,OYONO,OYONO Omini,Omini OYONO,2002-11-30,PLA,Player,,OMINI,GK,Goalkeeper,TRUE
1882893,5424,Nigeria (women),445227,81029,Taiwo Tewogbola,AFOLABI,AFOLABI Taiwo,Taiwo AFOLABI,2007-03-02,PLA,Player,,AFOLABI,MF,Midfielder,TRUE
1882893,5424,Nigeria (women),445243,81076,Comfort,FOLORUNSHO,FOLORUNSHO Comfort,Comfort FOLORUNSHO,2006-01-26,PLA,Player,,COMFORT,DF,Defense,TRUE
1882893,5424,Nigeria (women),445247,81080,Linda Chikamso,JIWUAKU,JIWUAKU Chikamso,Chikamso JIWUAKU,2006-06-06,PLA,Player,,LINDA,GK,Goalkeeper,TRUE
1882893,5424,Nigeria (women),467685,84469,Regina Ibiang,OTU,OTU Regina,Regina OTU,1996-08-05,PLA,Player,,OTU,MF,Midfielder,TRUE
1882893,5424,Nigeria (women),467686,88172,Nicole Oyeyemisi,PAYNE,PAYNE Nicole,Nicole PAYNE,2001-01-18,PLA,Player,,N. PAYNE,DF,Defense,TRUE
1882882,5436,Norway (women),387154,53661,Cecilie Hauståker,FISKERSTRAND,FISKERSTRAND Cecilie,Cecilie FISKERSTRAND,1996-03-20,PLA,Player,1,FISKERSTRAND,GK,Goalkeeper,FALSE
1882882,5436,Norway (women),357263,78598,Anja,SØNSTEVOLD,SONSTEVOLD Anja,Anja SONSTEVOLD,1992-06-21,PLA,Player,2,SØNSTEVOLD,DF,Defense,FALSE
1882882,5436,Norway (women),467662,88775,Sara Iren Lindbak,HØRTE,HORTE Sara,Sara HORTE,2000-11-24,PLA,Player,3,HØRTE,DF,Defense,FALSE
1882882,5436,Norway (women),467645,78597,Tuva,HANSEN,HANSEN Tuva,Tuva HANSEN,1997-08-04,PLA,Player,4,HANSEN,DF,Defense,FALSE
1882882,5436,Norway (women),467657,78602,Guro,BERGSVAND,BERGSVAND Guro,Guro BERGSVAND,1994-03-03,PLA,Player,5,BERGSVAND,DF,Defense,FALSE
1882882,5436,Norway (women),295585,44726,Maren Nævdal,MJELDE,MJELDE Maren,Maren MJELDE,1989-11-06,PLA,Player,6,MJELDE,DF,Defense,FALSE
1882882,5436,Norway (women),420291,78606,Ingrid Syrstad,ENGEN,SYRSTAD ENGEN Ingrid,Ingrid SYRSTAD ENGEN,1998-04-29,PLA,Player,7,ENGEN,MF,Midfielder,FALSE
1882882,5436,Norway (women),420304,78603,Vilde Bøe,RISA,BOE RISA Vilde,Vilde BOE RISA,1995-07-13,PLA,Player,8,BØE RISA,MF,Midfielder,FALSE
1882882,5436,Norway (women),420305,78611,Karina,SÆVIK,SAEVIK Karina,Karina SAEVIK,1996-03-24,PLA,Player,9,SÆVIK,FW,Forward,FALSE
1882882,5436,Norway (women),338971,49389,Caroline Graham,HANSEN,GRAHAM HANSEN Caroline,Caroline GRAHAM HANSEN,1995-02-18,PLA,Player,10,GRAHAM,FW,Forward,FALSE
1882882,5436,Norway (women),357273,53669,Guro,REITEN,REITEN Guro,Guro REITEN,1994-07-26,PLA,Player,11,REITEN,MF,Midfielder,FALSE
1882882,5436,Norway (women),296646,53662,Guro,PETTERSEN,PETTERSEN Guro,Guro PETTERSEN,1991-08-22,PLA,Player,12,PETTERSEN,GK,Goalkeeper,FALSE
1882882,5436,Norway (women),467653,79216,Thea,BJELDE,BJELDE Thea,Thea BJELDE,2000-06-05,PLA,Player,13,BJELDE,DF,Defense,FALSE
1882882,5436,Norway (women),357281,49390,Ada Martine Stolsmo,HEGERBERG,HEGERBERG Ada,Ada HEGERBERG,1995-07-10,PLA,Player,14,HEGERBERG,FW,Forward,FALSE
1882882,5436,Norway (women),357301,78605,Amalie Vevle,EIKELAND,EIKELAND Amalie,Amalie EIKELAND,1995-08-26,PLA,Player,15,EIKELAND,FW,Forward,FALSE
1882882,5436,Norway (women),467661,87663,Mathilde Hauge,HARVIKEN,HARVIKEN Mathilde,Mathilde HARVIKEN,2001-12-29,PLA,Player,16,HARVIKEN,DF,Defense,FALSE
